1.000000000000000000e+01,1.002767746692435580e+01,1.005529346190957263e+01,1.008278714114644359e+01,1.011009891267216609e+01,1.013717105128827711e+01,1.016394830035166486e+01,1.019037845619470772e+01,1.021641293104247517e+01,1.024200729043345781e+01,1.026712176131450427e+01,1.029172170716970491e+01,1.031577806675555564e+01,1.033926775324953340e+01,1.036217401087481882e+01,1.038448672633865399e+01,1.040620269271398257e+01,1.042732582370186556e+01,1.044786731653358380e+01,1.046784576210450801e+01,1.048728720127452441e+01,1.050622512661993468e+01,1.052470042927705052e+01,1.054276129087609526e+01,1.056046302092309475e+01,1.057786784034491134e+01,1.059504461226644878e+01,1.061206852143670964e+01,1.062902070406005173e+01,1.064598783011810212e+01,1.066306164058471495e+01,1.068033844223852569e+01,1.069791856306389199e+01,1.071590577149865275e+01,1.073440666303519819e+01,1.075353001790789520e+01,1.077338613380336341e+01,1.079408613770962155e+01,1.081574128117402012e+01,1.083846222336748433e+01,1.086235830645300027e+01,1.088753682782867749e+01,1.091410231385976282e+01,1.094215579972937391e+01,1.097179412002398458e+01,1.100310921462744851e+01,1.103618745442607896e+01,1.107110899122810821e+01,1.110794713617372587e+01,1.114676777075792913e+01,1.118762879440830282e+01,1.123057961235486424e+01,1.127566066730017269e+01,1.132290301814668965e+01,1.137232796876621421e+01,1.142394674950475597e+01,1.147776025380731468e+01,1.153375883202238406e+01,1.159192214410786015e+01,1.165221907261001810e+01,1.171460769692799886e+01,1.177903532950950805e+01,1.184543861425170341e+01,1.191374368700677522e+01,1.198386639771661777e+01,1.205571259332780087e+01,1.212917846026886792e+01,1.220415092490911135e+01,1.228050811006379206e+01,1.235811984526710283e+01,1.243684822820371849e+01,1.251654823437368691e+01,1.259706837176683791e+01,1.267825137704228311e+01,1.275993494944902196e+01,1.284195251848568731e+01,1.292413404108327057e+01,1.300630682390512760e+01,1.308829636619531556e+01,1.316992721846967562e+01,1.325102385223590851e+01,1.333141153584887739e+01,1.341091721155671301e+01,1.348937036877207696e+01,1.356660390861129528e+01,1.364245499478214185e+01,1.371676588596838187e+01,1.378938474495572564e+01,1.386016641986877396e+01,1.392897319304114312e+01,1.399567549322061488e+01,1.406015256701640226e+01,1.412229310572556784e+01,1.418199582392872493e+01,1.423916998651992216e+01,1.429373588113050531e+01,1.434562523321977423e+01,1.439478156143488974e+01,1.444116047118629886e+01,1.448472988474133594e+01
1.000000000000000000e+01,9.994732970383580550e+00,9.989943158291181291e+00,9.986104414539109797e+00,9.983683878222331387e+00,9.983138674953096370e+00,9.984912679639283084e+00,9.989433364685696759e+00,9.997108753966639227e+00,1.000832450225568060e+01,1.002344111901268953e+01,1.004279135452387806e+01,1.006667776537338810e+01,1.009537047510115038e+01,1.012910514467821699e+01,1.016808116611537294e+01,1.021246009112140918e+01,1.026236430525285570e+01,1.031787595645641531e+01,1.037903614530813989e+01,1.044584438260976178e+01,1.051825831832247893e+01,1.059619374411246362e+01,1.067952487006093598e+01,1.076808487436567674e+01,1.086166672314067583e+01,1.096002425571751004e+01,1.106287352917590106e+01,1.116989441419285001e+01,1.128073243270931769e+01,1.139500082638106448e+01,1.151228284331504881e+01,1.163213422920432549e+01,1.175408590767074024e+01,1.187764683341471006e+01,1.200230700066196654e+01,1.212754058839551163e+01,1.225280922297366715e+01,1.237756533796708425e+01,1.250125561040415789e+01,1.262332445209941767e+01,1.274321753435627613e+01,1.286038532408659840e+01,1.297428660927664090e+01,1.308439199175243317e+01,1.319018732535804439e+01,1.329117707795611736e+01,1.338688759609001977e+01,1.347687025170841757e+01,1.356070445104241173e+01,1.363800048653881980e+01,1.370840221368536405e+01,1.377158953560912735e+01,1.382728067948204398e+01,1.387523425001958977e+01,1.391525104670329682e+01,1.394717563278633854e+01,1.397089764564521275e+01,1.398635283961038311e+01,1.399352385403499710e+01,1.399244070103354076e+01,1.398318096903113883e+01,1.396586973999878190e+01,1.394067921999936921e+01,1.390782808442333796e+01,1.386758054103997573e+01,1.382024511572069336e+01,1.376617316739271146e+01,1.370575714044544746e+01,1.363942856442713669e+01,1.356765581242590102e+01,1.349094163101783472e+01,1.340982045607597506e+01,1.332485553005901124e+01,1.323663583762943929e+01,1.314577287757993851e+01,1.305289729006690713e+01,1.295865535905514676e+01,1.286370541066214024e+01,1.276871412874885259e+01,1.267435280963328204e+01,1.258129357819876226e+01,1.249020558792967428e+01,1.240175122753049131e+01,1.231658235676949609e+01,1.223533659403599927e+01,1.215863367781019733e+01,1.208707192381992890e+01,1.202122479910084785e+01,1.196163763348937259e+01,1.190882448826538820e+01,1.186326520072891988e+01,1.182540262244769558e+01,1.179564006775673946e+01,1.177433898783437094e+01,1.176181688432840389e+01,1.175834547507057337e+01,1.176414912290485404e+01,1.177940353707549548e+01,1.180423475498327157e+01
1.000000000000000000e+01,1.009870845994226585e+01,1.019702084945150311e+01,1.029454405238472425e+01,1.039089084171797062e+01,1.048568277557596495e+01,1.057855303536896763e+01,1.066914918730860506e+01,1.075713584905798292e+01,1.084219724387011574e+01,1.092403962527890826e+01,1.100239355622419168e+01,1.107701602741167335e+01,1.114769240072415712e+01,1.121423816460595901e+01,1.127650048953107920e+01,1.133435957292998175e+01,1.138772976428199080e+01,1.143656046247202518e+01,1.148083677895291821e+01,1.152057996173909693e+01,1.155584757677446817e+01,1.158673344475775124e+01,1.161336733306237079e+01,1.163591440394604604e+01,1.165457442179712366e+01,1.166958072370153943e+01,1.168119895912575146e+01,1.168972560598816024e+01,1.169548627182490641e+01,1.169883379013675828e+01,1.170014612332303017e+01,1.169982408485860503e+01,1.169828889454235998e+01,1.169597958173313224e+01,1.169335025248546778e+01,1.169086723739556710e+01,1.168900613776264663e+01,1.168824878835701675e+01,1.168908015565942726e+01,1.169198519089283472e+01,1.169744565750485599e+01,1.170593695297446146e+01,1.171792494490864733e+01,1.173386284136301860e+01,1.175418811516462902e+01,1.177931950173682729e+01,1.180965408952589790e+01,1.184556452161022122e+01,1.188739632643767408e+01,1.193546539488986902e+01,1.199005562001698344e+01,1.205141671482958898e+01,1.211976222247991508e+01,1.219526773202062309e+01,1.227806931170154137e+01,1.236826217046128029e+01,1.246589955689926121e+01,1.257099190358275642e+01,1.268350622306177300e+01,1.280336576044126851e+01,1.293044990580430564e+01,1.306459436820115805e+01,1.320559161132747406e+01,1.335319154941947772e+01,1.350710250030527426e+01,1.366699239097868634e+01,1.383249020951520869e+01,1.400318769563810228e+01,1.417864126077581410e+01,1.435837412703871863e+01,1.454187867319227045e+01,1.472861897442365731e+01,1.491803352149743489e+01,1.510953810378027562e+01,1.530252883959231269e+01,1.549638533641939020e+01,1.569047396270216410e+01,1.588415121220993775e+01,1.607676714141314989e+01,1.626766885979318999e+01,1.645620405267362685e+01,1.664172451592619240e+01,1.682358968179875802e+01,1.700117011513221854e+01,1.717385095937849115e+01,1.734103531210183746e+01,1.750214751003892388e+01,1.765663630430729469e+01,1.780397790698371807e+01,1.794367889101992830e+01,1.807527892631864574e+01,1.819835333575268521e+01,1.831251545596813912e+01,1.841741878896333517e+01,1.851275893167061781e+01,1.859827527208157960e+01,1.867375244183915939e+01,1.873902151666433724e+01,1.879396095748193574e+01
1.000000000000000000e+01,1.001074326230016887e+01,1.002157614897147653e+01,1.003258785584098511e+01,1.004386672403197878e+01,1.005549981855883424e+01,1.006757251401853281e+01,1.008016808967878575e+01,1.009336733620705573e+01,1.010724817621584570e+01,1.012188530071772163e+01,1.013734982348937663e+01,1.015370895523806638e+01,1.017102569934654888e+01,1.018935857084511554e+01,1.020876134012205583e+01,1.022928280273774604e+01,1.025096657655361199e+01,1.027385092722610338e+01,1.029796862294876370e+01,1.032334681915337171e+01,1.035000697370505662e+01,1.037796479294728691e+01,1.040723020877176808e+01,1.043780738670682950e+01,1.046969476483652706e+01,1.050288512318311263e+01,1.053736568300814724e+01,1.057311823531411044e+01,1.061011929765927952e+01,1.064834029823554218e+01,1.068774778600201181e+01,1.072830366551853309e+01,1.076996545498243840e+01,1.081268656584086685e+01,1.085641660222981741e+01,1.090110167838086852e+01,1.094668475203772218e+01,1.099310597183808547e+01,1.104030303654219658e+01,1.108821156392827234e+01,1.113676546712732929e+01,1.118589733613571546e+01,1.123553882222338096e+01,1.128562102294945291e+01,1.133607486550421228e+01,1.138683148611790763e+01,1.143782260331188105e+01,1.148898088281601915e+01,1.154024029203811530e+01,1.159153644204512190e+01,1.164280691510293941e+01,1.169399157591955607e+01,1.174503286484589282e+01,1.179587607140831906e+01,1.184646958667624439e+01,1.189676513310632266e+01,1.194671797065092278e+01,1.199628707807160843e+01,1.204543530855754518e+01,1.209412951891299315e+01,1.214234067174627363e+01,1.219004391026391332e+01,1.223721860544674378e+01,1.228384837555884879e+01,1.232992107811394789e+01,1.237542877459631541e+01,1.242036766840337059e+01,1.246473801664376246e+01,1.250854401658682491e+01,1.255179366771617744e+01,1.259449861049022168e+01,1.263667394305546843e+01,1.267833801729304888e+01,1.271951221570447288e+01,1.276022071075839293e+01,1.280049020842531426e+01,1.284034967772118208e+01,1.287983006816310017e+01,1.291896401711021980e+01,1.295778554902037172e+01,1.299632976869708578e+01,1.303463255063273607e+01,1.307273022657103567e+01,1.311065927341608273e+01,1.314845600360557576e+01,1.318615626004272023e+01,1.322379511764492044e+01,1.326140659351792017e+01,1.329902336770173044e+01,1.333667651636010199e+01,1.337439525919881689e+01,1.341220672280026349e+01,1.345013572145324332e+01,1.348820455693848430e+01,1.352643283860254719e+01,1.356483732491663652e+01,1.360343178757308991e+01,1.364222689902186936e+01,1.368123014419324690e+01
1.000000000000000000e+01,9.913856680550583889e+00,9.828252092122477634e+00,9.743722042402644945e+00,9.660796509579936853e+00,9.579996770418468088e+00,9.501832579427460956e+00,9.426799415677384886e+00,9.355375813402703855e+00,9.288020792024358485e+00,9.225171400623171536e+00,9.167240391202820859e+00,9.114614034301654399e+00,9.067650089651429823e+00,9.026675943643331479e+00,8.991986924353012611e+00,8.963844803803066696e+00,8.942476496009998499e+00,8.928072958180191421e+00,8.920788301192800418e+00,8.920739114244618406e+00,8.928004007240238238e+00,8.942623373198401282e+00,8.964599371620106893e+00,8.993896132434148427e+00,9.030440178809186591e+00,9.074121065806577846e+00,9.124792230552632333e+00,9.182272048341275195e+00,9.246345087845210031e+00,9.316763557423875852e+00,9.393248933376415977e+00,9.475493759904978219e+00,9.563163609534058196e+00,9.655899191781914581e+00,9.753318597005788959e+00,9.855019661549132337e+00,9.960582439611240346e+00,1.006957176664164955e+01,1.018153989853722585e+01,1.029602921049223774e+01,1.041257493902332953e+01,1.053070795046408925e+01,1.064995751909942001e+01,1.076985409808837524e+01,1.088993206640615874e+01,1.100973243522041223e+01,1.112880549740304126e+01,1.124671340426444210e+01,1.136303265407977747e+01,1.147735647755390431e+01,1.158929710603899110e+01,1.169848790907248137e+01,1.180458538863842577e+01,1.190727101846682068e+01,1.200625291766792913e+01,1.210126734904543611e+01,1.219208003353728564e+01,1.227848727338920476e+01,1.236031687786595334e+01,1.243742888654224110e+01,1.250971608648073286e+01,1.257710432089130492e+01,1.263955258816545246e+01,1.269705293148460434e+01,1.274963012050277911e+01,1.279734112789487810e+01,1.284027440483337656e+01,1.287854896070109056e+01,1.291231325355766302e+01,1.294174389904568123e+01,1.296704420654094214e+01,1.298844255241423973e+01,1.300619060127180582e+01,1.302056138697272658e+01,1.303184726607808841e+01,1.304035775716322121e+01,1.304641728011644020e+01,1.305036281015085997e+01,1.305254146176631025e+01,1.305330801831355458e+01,1.305302242312947492e+01,1.305204724842881880e+01,1.305074515825312531e+01,1.304947638179085345e+01,1.304859621329376473e+01,1.304845255462434395e+01,1.304938351617839842e+01,1.305171509153813147e+01,1.305575892072594080e+01,1.306181015635160669e+01,1.307014544627837971e+01,1.308102104568157387e+01,1.309467107054080159e+01,1.311130590369947413e+01,1.313111076364828200e+01,1.315424444514895086e+01,1.318083823971749879e+01,1.321099504283890980e+01,1.324478865359520618e+01
1.000000000000000000e+01,9.913744921788802955e+00,9.828186310320324637e+00,9.744016400142356815e+00,9.661918987396779457e+00,9.582565275416399686e+00,9.506609797634675729e+00,9.434686442837326936e+00,9.367404607154817597e+00,9.305345496414483719e+00,9.249058601545394609e+00,9.199058368663699525e+00,9.155821084267854459e+00,9.119781994648782586e+00,9.091332677178407096e+00,9.070818679589422118e+00,9.058537441709599847e+00,9.054736512375352930e+00,9.059612072432415175e+00,9.073307772847579500e+00,9.095913895016053630e+00,9.127466838366107282e+00,9.167948938348505550e+00,9.217288615865097512e+00,9.275360857151579097e+00,9.341988021096142347e+00,9.416940968961297287e+00,9.499940509492727614e+00,9.590659150459128313e+00,9.688723145782205393e+00,9.793714825598385687e+00,9.905175194853971021e+00,1.002260678438486252e+01,1.014547673687998497e+01,1.027322010868445012e+01,1.040524336707259323e+01,1.054092806142085692e+01,1.067963464564329890e+01,1.082070642832485952e+01,1.096347362620514154e+01,1.110725749603323464e+01,1.125137451933575683e+01,1.139514061431889225e+01,1.153787534896278721e+01,1.167890612936387740e+01,1.181757233753811853e+01,1.195322939321411759e+01,1.208525271461831707e+01,1.221304155388146029e+01,1.233602268347278397e+01,1.245365391099098318e+01,1.256542740070321074e+01,1.267087278141863571e+01,1.276956002160410719e+01,1.286110205408803964e+01,1.294515713424582515e+01,1.302143091720644819e+01,1.308967824135532076e+01,1.314970460722194190e+01,1.320136734272162293e+01,1.324457644765672271e+01,1.327929511236248494e+01,1.330553990739358738e+01,1.332338064317744575e+01,1.333293990059665290e+01,1.333439223549308750e+01,1.332796306209780468e+01,1.331392722237111848e+01,1.329260725017459244e+01,1.326437134107836613e+01,1.322963104042250393e+01,1.318883866398789984e+01,1.314248446728072039e+01,1.309109358098367970e+01,1.303522273156838729e+01,1.297545676738669229e+01,1.291240501175694178e+01,1.284669746562645187e+01,1.277898088331722803e+01,1.270991474564255874e+01,1.264016715531300505e+01,1.257041068002695106e+01,1.250131816896117520e+01,1.243355856853810693e+01,1.236779276334815059e+01,1.230466946794736671e+01,1.224482119493384324e+01,1.218886032423256438e+01,1.213737529789100655e+01,1.209092696391022415e+01,1.205004509171350335e+01,1.201522508079248297e+01,1.198692488287561986e+01,1.196556215664312361e+01,1.195151167257454539e+01,1.194510298396856207e+01,1.194661837852900810e+01,1.195629112317679876e+01,1.197430401293492253e+01,1.200078823285423546e+01
1.000000000000000000e+01,1.010964428938624060e+01,1.021914626107267665e+01,1.032836369594910053e+01,1.043715457323930274e+01,1.054537717254400064e+01,1.065289017930405358e+01,1.075955279477287441e+01,1.086522485154351969e+01,1.096976693562230487e+01,1.107304051597714434e+01,1.117490808241572786e+01,1.127523329256671936e+01,1.137388112864662837e+01,1.147071806459699062e+01,1.156561224407118260e+01,1.165843366963871830e+01,1.174905440345781393e+01,1.183734877954525722e+01,1.192319362764696677e+01,1.200646850858417380e+01,1.208705596081948563e+01,1.216484175785553568e+01,1.223971517594702618e+01,1.231156927147610425e+01,1.238030116721172291e+01,1.244581234654723190e+01,1.250800895468758256e+01,1.256680210563941280e+01,1.262210819374439552e+01,1.267384920839005957e+01,1.272195305043284286e+01,1.276635384877716817e+01,1.280699227547157193e+01,1.284381585760995570e+01,1.287677928426287899e+01,1.290584470661131888e+01,1.293098202941396657e+01,1.295216919190932714e+01,1.296939243623597626e+01,1.298264656144865725e+01,1.299193516121470182e+01,1.299727084329448701e+01,1.299867542894181227e+01,1.299618013040442577e+01,1.298982570476229803e+01,1.297966258241049253e+01,1.296575096857516840e+01,1.294816091634445421e+01,1.292697236980059472e+01,1.290227517595520546e+01,1.287416906431526087e+01,1.284276359304283943e+01,1.280817806081599919e+01,1.277054138365081926e+01,1.272999193610457702e+01,1.268667735644659267e+01,1.264075431555547624e+01,1.259238824947833102e+01,1.254175305576801591e+01,1.248903075389786110e+01,1.243441111023802215e+01,1.237809122826317498e+01,1.232027510484619270e+01,1.226117315367584482e+01,1.220100169701732362e+01,1.213998242721145893e+01,1.207834183948081908e+01,1.201631063777735697e+01,1.195412311556600926e+01,1.189201651359074852e+01,1.183023035681257973e+01,1.176900577284306237e+01,1.170858479431990062e+01,1.164920964778343837e+01,1.159112203171302191e+01,1.153456238646981191e+01,1.147976915896708583e+01,1.142697806494995660e+01,1.137642135181293668e+01,1.132832706491625707e+01,1.128291832037910325e+01,1.124041258733066151e+01,1.120102098258727708e+01,1.116494758069645421e+01,1.113238874224598085e+01,1.110353246327883348e+01,1.107855774858263409e+01,1.105763401153593328e+01,1.104092050309334283e+01,1.102856577237784386e+01,1.102070716122182326e+01,1.101747033485976246e+01,1.101896885082482314e+01,1.102530376794051570e+01,1.103656329712738859e+01,1.105282249556443652e+01,1.107414300555657860e+01,1.110057283926394511e+01,1.113214621024715534e+01
1.000000000000000000e+01,1.019664310626364490e+01,1.039235537347761351e+01,1.058621182342541722e+01,1.077729916310159552e+01,1.096472153640431024e+01,1.114760616736242582e+01,1.132510885978763326e+01,1.149641931913029502e+01,1.166076626341743072e+01,1.181742229145592304e+01,1.196570847798552961e+01,1.210499866715542261e+01,1.223472343756422376e+01,1.235437371413534180e+01,1.246350400428453220e+01,1.256173523816105231e+01,1.264875719519373654e+01,1.272433050173328439e+01,1.278828818723629901e+01,1.284053678916897923e+01,1.288105699960157757e+01,1.290990384930199397e+01,1.292720642800021835e+01,1.293316714236756226e+01,1.292806051611746376e+01,1.291223153947094815e+01,1.288609357802162947e+01,1.285012585376558114e+01,1.280487051371322593e+01,1.275092930405765124e+01,1.268895987032019868e+01,1.261967170621512402e+01,1.254382177615585547e+01,1.246220983835265272e+01,1.237567349731275002e+01,1.228508301623761056e+01,1.219133592130764576e+01,1.209535143114319844e+01,1.199806474582362270e+01,1.190042123072755231e+01,1.180337053112086565e+01,1.170786065386090335e+01,1.161483205280298669e+01,1.152521175448703161e+01,1.143990756044810553e+01,1.135980236203637439e+01,1.128574860295205085e+01,1.121856292380364728e+01,1.115902102188864831e+01,1.110785275808153294e+01,1.106573754120276654e+01,1.103330001854343401e+01,1.101110609934396933e+01,1.099965933598348933e+01,1.099939768544108709e+01,1.101069067125573575e+01,1.103383696375137824e+01,1.106906239372365519e+01,1.111651841212020386e+01,1.117628100550419390e+01,1.124835007428730549e+01,1.133264927787136145e+01,1.142902634796449668e+01,1.153725386845596823e+01,1.165703051736124785e+01,1.178798276350345908e+01,1.192966700779623856e+01,1.208157215625376502e+01,1.224312260919315065e+01,1.241368164852884526e+01,1.259255520260386341e+01,1.277899596567420382e+01,1.297220784697423746e+01,1.317135072225659798e+01,1.337554545883188162e+01,1.358387918344346446e+01,1.379541076081082096e+01,1.400917644937082329e+01,1.422419569964772101e+01,1.443947705979683427e+01,1.465402415219869781e+01,1.486684168453455079e+01,1.507694145855289314e+01,1.528334833974193963e+01,1.548510615135412927e+01,1.568128345668494994e+01,1.587097919418647862e+01,1.605332813089216160e+01,1.622750610073752853e+01,1.639273499567568848e+01,1.654828747899773944e+01,1.669349139196788556e+01,1.682773382676040086e+01,1.695046484072915405e+01,1.706120078923758143e+01,1.715952725661428246e+01,1.724510156726248411e+01,1.731765486152524502e+01,1.737699372357656813e+01
1.000000000000000000e+01,9.916389882131447564e+00,9.833250705867573771e+00,9.751051071786418944e+00,9.670254911616314786e+00,9.591319186741200653e+00,9.514691626002374392e+00,9.440808515530473954e+00,9.370092553031625471e+00,9.302950778567778300e+00,9.239772593415732871e+00,9.180927878065114456e+00,9.126765219825550446e+00,9.077610259861369713e+00,9.033764168762012048e+00,8.995502258992605249e+00,8.963072741756118234e+00,8.936695634941495214e+00,8.916561827936066109e+00,8.902832308150937735e+00,8.895637553150656629e+00,8.895077091298963623e+00,8.901219232836794504e+00,8.914100972303099724e+00,8.933728062199413955e+00,8.960075256791633080e+00,8.993086723943306993e+00,9.032676621889802249e+00,9.078729836898210337e+00,9.131102876819197078e+00,9.189624914630471153e+00,9.254098975201824118e+00,9.324303257684912083e+00,9.399992585151210278e+00,9.480899972374219331e+00,9.566738301981139614e+00,9.657202098588609118e+00,9.751969389991018033e+00,9.850703643990849301e+00,9.953055769051800894e+00,1.005866616661939261e+01,1.016716682269205307e+01,1.027818342604021318e+01,1.039133750036237558e+01,1.050624853763614475e+01,1.062253611996904823e+01,1.073982201737777942e+01,1.085773224912500190e+01,1.097589909651807361e+01,1.109396305542269445e+01,1.121157471716390575e+01,1.132839656697474240e+01,1.144410468970563421e+01,1.155839037312224882e+01,1.167096159979179326e+01,1.178154441928353613e+01,1.188988419318414813e+01,1.199574670624730643e+01,1.209891913785484974e+01,1.219921088885822513e+01,1.229645425978849005e+01,1.239050497736491607e+01,1.248124256719058245e+01,1.256857057149203882e+01,1.265241661173343601e+01,1.273273229690715347e+01,1.280949297926711061e+01,1.288269736022142098e+01,1.295236695003221250e+01,1.301854538587626919e+01,1.308129761369534805e+01,1.314070894010379753e+01,1.319688396141883224e+01,1.324994537762991165e+01,1.330003269982421443e+01,1.334730086023029294e+01,1.339191873462810634e+01,1.343406758739692819e+01,1.347393944993014614e+01,1.351173544353452982e+01,1.354766405824946496e+01,1.358193939926628069e+01,1.361477941279819426e+01,1.364640410334645537e+01,1.367703375432735591e+01,1.370688716396795392e+01,1.373617990824608448e+01,1.376512264244326467e+01,1.379391945259903984e+01,1.382276626780366158e+01,1.385184934384535893e+01,1.388134382824126156e+01,1.391141241613054369e+01,1.394220410589802484e+01,1.397385306273010563e+01,1.400647759758689759e+01,1.404017926830911911e+01,1.407504210877071671e+01,1.411113199114327799e+01,1.414849612546144897e+01
1.000000000000000000e+01,1.000800734769278222e+01,1.001625207415095176e+01,1.002496996968554477e+01,1.003439365777697567e+01,1.004475103679209447e+01,1.005626375168474773e+01,1.006914570538321207e+01,1.008360161932062660e+01,1.009982565225852369e+01,1.011800008619023927e+01,1.013829408769319151e+01,1.016086255262875682e+01,1.018584504156913617e+01,1.021336481276504138e+01,1.024352795886004586e+01,1.027642265291048140e+01,1.031211850858817414e+01,1.035066605873103995e+01,1.039209635566806966e+01,1.043642069598532984e+01,1.048363047162258077e+01,1.053369714840115634e+01,1.058657237228756642e+01,1.064218820289879552e+01,1.070045747295952054e+01,1.076127427163330452e+01,1.082451454887413256e+01,1.089003683718638982e+01,1.095768308644491817e+01,1.102727960671719210e+01,1.109863811335068107e+01,1.117155686794509251e+01,1.124582190822463978e+01,1.132120835926412994e+01,1.139748181800768378e+01,1.147439980255346725e+01,1.155171325726508691e+01,1.162916810441261539e+01,1.170650683274579329e+01,1.178347011316099469e+01,1.185979843144308887e+01,1.193523372794491699e+01,1.200952103401135851e+01,1.208241009496209450e+01,1.215365696951751318e+01,1.222302559568498737e+01,1.229028931331743912e+01,1.235523233381141495e+01,1.241765114772626077e+01,1.247735586147758191e+01,1.253417145468467808e+01,1.258793895023037912e+01,1.263851648961996510e+01,1.268578030680010471e+01,1.272962559421573836e+01,1.276996725553859946e+01,1.280674054019168651e+01,1.283990155551519408e+01,1.286942765316670823e+01,1.289531768711742643e+01,1.291759214139181822e+01,1.293629312649593288e+01,1.295148424428431255e+01,1.296325032182250148e+01,1.297169701560619615e+01,1.297695028829452824e+01,1.297915576089859435e+01,1.297847794413257994e+01,1.297509935337869891e+01,1.296921951243450799e+01,1.296105385189677861e+01,1.295083250868693092e+01,1.293879903383373531e+01,1.292520901619690399e+01,1.291032863033616884e+01,1.289443311720147989e+01,1.287780520673812035e+01,1.286073349186332138e+01,1.284351076357581611e+01,1.282643231720535937e+01,1.280979423999334266e+01,1.279389169031776419e+01,1.277901717893469424e+01,1.276545886260392138e+01,1.275349886039863634e+01,1.274341160286803287e+01,1.273546222402863037e+01,1.272990500590597485e+01,1.272698188503458638e+01,1.272692102995286412e+01,1.272993549830287741e+01,1.273622198166578912e+01,1.274595964573433449e+01,1.275930907284819327e+01,1.277641131329925628e+01,1.279738705115578767e+01,1.282233588966131244e+01,1.285133576053974735e+01,1.288444246078761601e+01
