-1.301041812867662406e+00,4.794897023185337170e-01,-2.526313345349883721e-01,8.937711375971427175e-02,-3.992139728070460275e-02,4.957629932308676990e-02
-7.905195634817656636e-01,7.741172134067740851e-01,-4.514968836333739244e-01,1.363990622236784245e-01,1.494222463475270712e-01,1.731131242172745735e-03
-2.209469419360577114e-01,1.291196915392111011e+00,-5.017327527102241058e-01,4.643878017268850411e-01,7.106954585744473807e-02,-3.652200702631504172e-03
1.332680230338598948e+00,-6.392774924390263180e-01,-1.054773068266481317e+00,3.900762283869076974e-01,2.928891447923377689e-02,1.875137255918004828e-02
-1.138886057922223971e+00,9.557489440015496385e-01,-4.553260461531074554e-01,1.276558956806420619e-01,-1.769102125170537720e-01,8.088435626921804556e-04
-3.648455232725897335e-01,1.071487276733643412e+00,-3.711095624644616398e-01,9.911216459063908191e-02,-4.443805780288075796e-02,-1.765105338263207521e-02
1.087702309377731602e-01,-1.066695290398898655e+00,-1.178046027663297357e+00,3.295632726134949952e-01,-7.640400480829975804e-02,-9.664958106381659961e-03
1.310024860301748639e-01,1.447648817409591837e+00,-1.093144320024165006e-01,-8.929051248259536888e-02,5.145039501508315294e-02,9.332164196381704732e-03
-6.148252433784068272e-01,-1.112829050599710490e+00,-8.397042452130517587e-01,-1.726166903871256264e-01,1.310044682636841429e-01,-1.209592410977773473e-02
3.819703299402753549e-01,9.731192686775664846e-01,-6.886496554073018306e-01,-2.377456463817841092e-01,-7.885564775395083326e-02,-3.896540039767636132e-02
3.030543503888948997e+00,9.497303579559701614e-01,-5.349744546757079222e-01,-3.308674757030863334e-01,8.628154760137923818e-03,1.464676339135242110e-02
-1.000337340712374790e+00,-2.858499652660466128e-01,-6.010332059206162647e-01,-1.960712561423190448e-01,3.318636249336906485e-02,-1.880796255597437169e-02
2.874252314215561821e-01,-9.294940213918469196e-02,-5.184009427322215924e-01,-1.008600200067856639e-01,4.592966398142053763e-02,7.715823587703752977e-03
-6.094704024068464676e-01,-5.353401030865271304e-01,-8.106306966261824787e-01,-4.853353061154081494e-01,-1.097633993302870176e-01,2.319084794355810025e-02
-1.289149150588921655e+00,5.746244053593873025e-01,-4.029466756165737684e-01,-3.790951619133152706e-01,1.052287567199273327e-01,7.335069984260441864e-03
