-2.099222918379239911e+00,-8.001962856706602567e-01,2.059554604844418824e-01,-1.094626510298680050e-01,7.858720772022431689e-02,6.604238952179267153e-02
-2.758547108657113167e+00,-5.936869133999466142e-01,-2.319793107644912977e-01,9.318219889142095869e-02,7.565806951706527395e-02,7.904225783654697524e-02
-5.555422787617989577e+00,-2.794563665734683955e-01,-3.381253936708136232e-01,3.182942799236226916e-02,-2.973326334756121181e-02,-3.074915488067318098e-02
-3.080390665076814471e+00,1.849072455145260585e-01,3.207659093390698435e-01,1.831840600304470434e-01,3.278107385784351235e-02,-5.539920574796351402e-03
1.575533350772824859e+00,-1.135247672203752306e-01,-4.059130508698148843e-01,-1.246430124268478740e-01,1.478599212752919889e-01,-1.597034669622325685e-03
2.704163053461521304e+00,-4.046570934316158774e-01,3.252998237707496743e-01,-3.524633809497938475e-01,-4.436972382403307769e-03,1.038888886496460578e-01
2.688907251308174096e-01,2.526489038602908632e+00,-1.146671484380481674e-04,7.887843359745377869e-03,-1.885789260935325992e-02,1.352035011888360339e-01
-2.318705517611000244e-01,-1.745605780140466301e+00,3.218294409080558333e-02,1.043814842653340014e-02,6.185054791444771077e-02,4.024638133032519549e-02
3.065553900590325842e+00,4.206838570268194299e-01,-4.807584548229128056e-03,1.704002330281778055e-01,8.414659513901147012e-03,1.956333003031250975e-02
-5.897832843573084238e-01,8.462045630109539252e-01,-7.536952235016051993e-02,-4.912053179292644525e-03,1.364435488143879716e-01,-4.418030427507044396e-03
1.798587126792531299e+00,-5.408395843769040479e-01,-5.271575723387279533e-01,3.056233620245030203e-01,-1.564226631825267610e-02,1.358468261885181771e-01
5.610167828287446312e+00,-6.443316459238105365e-01,2.275263364214516471e-02,1.974017044682020439e-01,3.358084986942585365e-02,-7.045611252877870267e-02
1.456422806112384061e+00,1.085173552863654356e+00,1.771747090360988597e-01,1.557622711582025768e-02,9.408350230841401596e-02,-5.600836439437934661e-02
-1.828041494133633704e-01,-6.732295143301455509e-01,9.828697154470490416e-01,1.821144662064410613e-01,6.493434974782549135e-03,5.003766319459965195e-02
-2.110363731844369983e+00,9.562025816213708396e-01,2.929141569639808762e-01,1.201911244650799154e-01,6.325632306853941345e-02,-2.010533787824228882e-02
