-1.917501695608420098e-01,1.932227226184143554e+00,7.938861042381054611e-01,4.259603471314260537e-01,-1.509405490641808380e-02,-8.054768415336500953e-02
-1.624613569081491127e+00,-2.091747775058153458e+00,9.336532537439544699e-01,-4.076907712726618449e-01,-5.241379711501100575e-02,-1.696786137396914459e-02
4.119763217884097273e+00,3.497540345466727096e+00,4.988371475480088968e-01,-8.963085157850141094e-02,1.359054663046077860e-01,1.145791159216095201e-01
5.933883471305731128e+00,-3.926361643299059789e+00,-1.855644728606122840e+00,8.691504829335086613e-02,2.988550423760694477e-02,-8.848693008936049306e-03
-1.988765027528700990e+00,-9.556037817659497335e-01,-6.957752534951855417e-02,7.303041242008741218e-02,-1.205598181916010675e-01,1.068098512487160485e-02
-2.292244964137684082e+00,-1.022879872647471711e+00,9.267429255807817512e-01,-6.668182687816438803e-02,6.922839332301046478e-02,-2.295773851938996690e-02
-1.007997042641489260e+00,-8.230894839561341270e-01,2.821271652958084464e-01,2.515387299590263193e-01,1.275139285887410268e-01,1.763847094803969520e-02
3.826781906872678274e-01,-5.518075196871815580e-01,9.076709366516562127e-01,1.341274349814932931e-01,-2.936260190933735401e-02,5.046553241528878991e-02
-1.236836193762087532e+00,-1.009708914094781029e+00,1.841019089435389500e-01,7.972811309746472008e-02,9.096516760981351868e-02,2.789385309048496298e-02
-2.861437006049141640e+00,5.953567662163620211e-01,-6.914257715824199124e-01,-2.351553982677842547e-01,1.867719169689013858e-01,-5.829288347716810731e-02
-7.221248472268168017e-01,-1.382265391911232655e+00,3.905304499082980496e-01,1.237545832922809230e-01,-1.763819633729614700e-01,7.216090454657174413e-02
-2.890401122286627433e-02,1.862147013482655211e+00,1.469758158471592135e-01,2.321037045498954288e-01,4.579762878563293366e-02,-2.193923774896044260e-02
-2.986706233414091027e+00,-1.157938136333795498e+00,-8.524608703022591438e-01,2.552992686705217174e-01,5.834353698473592614e-02,5.061403055156660225e-02
-4.865478861390067911e-01,4.674461503917325622e+00,-1.487588485221438273e+00,-7.945907190506570905e-02,-1.442350816736149566e-01,-1.936557632882325922e-02
-1.070336456169594941e+00,7.685858057484037387e-01,-2.489880353327737217e-01,-1.439321039615238940e-01,-3.936619264873765750e-04,8.776058913488295199e-02
6.729809586084839701e+00,2.185027578989752473e-02,1.121471027347917593e+00,-6.552120488416582345e-02,-2.110507174002086012e-02,-5.061126930952170727e-02
