1.546966556831517181e+00,1.354412441222841990e+00,6.069704049614946251e-02,4.296355190968093041e-01,3.261076691510360337e-02,6.308619486173340507e-02
9.227305525279241305e-01,1.360498834674420454e+00,1.310380394598208653e+00,7.780544489877982972e-02,1.191246448002916125e-01,-1.987860418943981911e-02
2.562583925897981452e+00,1.908539521881925105e-01,-1.012992200534462039e+00,-9.699537688800455304e-02,1.689060273095794040e-01,-3.937647914056759124e-02
1.334421249689125011e+00,7.384388491284559208e-01,-1.396937511993849024e-01,-1.085652077217087036e-01,1.531910416458456825e-01,-8.733137170565662133e-02
-1.320383734710714574e+00,6.956254472857212878e-01,-5.629763014973075963e-01,2.399216129637677941e-01,-1.513337746267150175e-01,-7.085982461154810563e-02
2.590420832171842047e+00,-5.621201326386791042e-01,-6.888733594974595364e-01,2.792737197407180738e-01,1.328722120260054755e-02,1.672778833179312113e-02
1.555116054213655508e+00,-1.026660106445351106e+00,-5.979969156060280788e-01,4.872074482575680654e-01,-1.439898253619970730e-03,1.709679220361597432e-02
3.585652980192216566e-01,-5.807504307073567684e-01,1.007966292333208891e+00,4.559171178356556386e-01,-1.462230019006147963e-01,-8.529836511421806655e-02
-1.933373780800487385e+00,-2.805671609320363746e-01,-1.117295767605844953e-01,8.604819271721232676e-02,1.325728780354155922e-01,-2.613203407221427466e-02
-1.838031714117736914e+00,-1.148030195966203371e+00,7.660909934394115606e-01,2.825321635518940888e-01,2.150593448983171840e-01,-1.472949204941194010e-02
-1.186990218271282149e+00,-4.182711914181687640e-01,-1.662068692770316547e-01,1.519697569553960237e-01,1.738050830924869339e-01,1.538082935430766171e-02
-2.435750916874001692e+00,4.938963278228759579e-01,4.128621883342178389e-01,1.277638514567714934e-01,1.924825659132089334e-02,6.194836059236350639e-02
-4.359821444186140482e+00,7.197155419680943966e-01,-1.197716670770124781e+00,1.872807698614145366e-01,1.832948403098899615e-02,-2.086390720305098673e-02
6.811906131308949064e-01,8.017714875580161937e-01,-1.944819071277570366e-01,4.741431624432638214e-01,1.102126102362390586e-02,8.638692046518391468e-03
