1.237403504984048830e+00,7.174250070301353421e-01,4.116731341495026841e-01,-8.877031366790283373e-01,1.731258662592817243e-01,7.994522382292872376e-01,3.305703989272075205e-01,9.220698107731348792e-01,1.775109997730561551e+00,-5.172488878346581664e-01,3.587988536830581943e-01,6.494136340606472269e-01,-1.087562432256385270e+00,1.744867042811931723e-01,8.896786705809147655e-01,1.693795575048751667e+00,1.414178932574011505e+00,-9.388993591715775189e-01,5.384225154314429274e-01,-8.857123177651501367e-01,2.983296072158163614e-01,2.015390229082033580e-01,1.034961250808962063e+00,7.681056474376041221e-01,8.845352246164716048e-01,3.726593330331372522e-01,7.228710126193941266e-01,1.316433215595773865e+00,7.409267105528231090e-01,1.607657681888863266e-03,1.977705383854110988e+00,2.184835701059397284e+00,8.081116773625347527e-01,1.587068628050457342e+00,-9.848939460330230489e-02,1.683416475900452181e+00,1.026741513993093324e+00,8.439327251379843409e-01,1.196100550841827204e+00,6.095909228658058510e-01,2.656240750718774635e-02,-8.496067103733273562e-02,1.354822980079858796e+00,-6.014229284208313375e-01,9.559046350069261289e-01,-4.924503763667216205e-01,-1.084084715972231550e+00,8.368540399400825613e-02,1.018561695955998436e+00,3.302932903685419919e-01,-8.859034577321291959e-01,1.836321660339180095e+00,1.193686129410813423e+00,1.644759619974531240e-01,-1.998367504793655824e-01,-1.144039908773055725e+00,-1.671942613020597213e-01,-1.113384945692502820e-01,-3.430889050435717014e-01,-6.485211852828092205e-01,2.151733531467393268e-01,-1.683222068475667577e+00,1.096301252006481319e-01,9.291607308579002966e-03,2.509848325053529172e-02,-6.938581839677594454e-01,8.804264227092901685e-01,2.759021211721758293e-01,7.114409753956520976e-01,-7.147580553590338059e-01,4.769211127429900943e-01,-1.042523237944822379e+00,-4.425205891713693829e-01,1.078019416676766484e+00,-9.300753174540711266e-01,-7.214693872209013703e-01,-2.403722630211725386e-01,9.644509738752922168e-01,-3.069253928410753396e-01,5.180556757390346601e-01,-3.787710383032936723e-01,5.006159805962309139e-01,-8.214510706987575295e-02,-1.214212463399492875e-01,-4.934928736195029475e-01,-2.703616040999272663e-01,6.551124105402268694e-02,3.719549384879941023e-01,-5.259030044919918989e-01,5.502606996720050825e-01,-1.938733732981634816e-01,8.788445508995913480e-01,1.872886262076849384e-01,-4.725040850517192026e-01,4.658461475133036933e-02,8.377630806455722556e-01,3.103750732780785060e-01,-1.065347463547070772e+00,6.627895502207048484e-01,-1.929835210953274038e-01,2.749716979967512520e-01
-4.252451990579255159e-01,7.708795611681875659e-01,6.678126057753106526e-01,-1.351341251326087234e-01,5.444754926514727700e-01,-6.140701629999283373e-01,7.124131408621892092e-02,-1.227220147461538513e-02,1.396759570125444938e+00,-8.790188762512746168e-02,2.990195234244230615e-02,1.037400050326030110e+00,9.488047309199433288e-01,1.643206089344138920e+00,1.379928291204997493e+00,1.274926032817538912e+00,4.510178849934383116e-01,9.053420375846316093e-01,2.734520940520251742e+00,7.030865038087779073e-01,1.901065122202541424e+00,8.266181283834295179e-01,1.274849836242210266e+00,7.864972609962348482e-01,1.668893307600760378e+00,1.325162964142305722e+00,9.756010763332148006e-01,1.510007476178394370e+00,1.979048794106880393e+00,3.322576515807508457e+00,2.140718333946967977e+00,1.640037590302864334e+00,1.553530625002486509e+00,5.336722167949635720e-01,5.871769301681748487e-01,1.791164250613193731e+00,2.082779245409088986e+00,5.788818352316664750e-01,1.668182345693738799e+00,1.069108115980381246e+00,1.388136587037669845e+00,5.930891813379072230e-01,8.838196066183358068e-01,1.177612281032876851e+00,2.539178305164238592e-01,3.842291229378274608e-01,7.389784591417919435e-01,5.782584102312157137e-01,1.179545585440909816e+00,1.004973672927155781e-01,1.501510074049351662e+00,9.807749116567380243e-01,7.162092841856381176e-01,5.997794701669015294e-02,-2.841998493124230363e-01,5.238527796075161946e-01,-1.331254313510700449e+00,1.539998897333058725e+00,1.980401698381629438e-01,-5.577317396053154130e-01,3.391815717470264557e-01,1.071006835904172227e+00,1.741787087072121931e-03,1.395403617710434252e-01,-5.980509854217476162e-01,-1.005319009021978349e+00,9.101522775824701927e-01,4.987523903042635487e-01,1.801981289601293501e-01,-7.088967434834196890e-01,1.597455702141724609e-01,-1.612915070125430894e+00,4.889761570568543769e-01,-1.238720262757766921e+00,-5.230877690363988641e-02,1.009299551281861440e+00,1.128271283003847714e-01,-7.025698028639565385e-01,-1.933302028102118209e-01,-1.093746500423057100e+00,-6.532929297820089243e-01,2.619973215240853914e-01,2.747438975229418157e-01,-2.574535436840580394e-01,-2.481181417364210218e-01,-1.333865627828914047e+00,5.968354993795147445e-01,1.717899081953781382e+00,-2.308087745746411068e-01,5.206038172842634149e-01,3.499098313234442204e-01,-3.363158550779103972e-01,6.097709214342109663e-01,-1.445737030041837901e-01,-2.580216148155454192e-01,4.946507927597469934e-01,6.445278554825394357e-01,-1.888652383403973678e-01,1.346096770320148739e-02,3.574031717174457334e-01,4.716048731967910079e-01
-5.561949829616301688e-01,1.489880821713684966e-02,4.349416303233336056e-01,-1.144260938818423057e+00,-6.795260908889555473e-01,5.391433574845174714e-01,-3.109295690346697838e-01,1.694244979540293072e-01,5.328073433064444142e-01,-3.208618199544833738e-01,4.402984401252071911e-01,-1.561769746848895024e-01,-1.425710039175977606e+00,3.247330474847935911e-01,-4.041052697790659121e-02,6.255494330568538430e-01,5.847154557606436542e-01,8.447273549921232583e-01,4.932362397465255288e-01,3.113778974604196614e-01,-1.550162294438387489e-01,1.770685700299622356e-01,7.297236472532184770e-01,4.982326263818492862e-02,1.767712630381157890e+00,1.312354483313191267e+00,9.770514374208475461e-01,-1.056014588616456251e-01,1.311179110703530437e+00,2.514812727215212096e+00,1.977901141011009667e+00,2.334411358948027093e+00,9.888605558983195598e-01,5.902901814849865758e-01,5.338400628818760207e-01,1.456517952983221065e+00,1.047555059849028858e+00,-5.937624812290269727e-01,-3.965221414458426352e-01,2.905738908125697684e+00,2.694112252739541691e-01,-3.619111515119664002e-01,1.047486764531234016e+00,2.346318429050070209e-01,1.608890060642172326e+00,1.202006633182979511e+00,-9.594553169793513803e-01,2.681752767370111368e-01,6.737846383135266404e-01,2.295276460749949843e-01,-1.002291618313432497e+00,-2.288555175825673915e-02,-6.458593728774346676e-01,-4.851325668865674734e-01,2.969941648665974654e-01,6.018705884996886080e-02,-1.637538172801734915e-01,-2.447223776102137871e-01,-4.484659506532407969e-01,-1.723019084920614508e-01,-1.444644310938945964e+00,1.520489742357117313e-02,-7.160445543271671820e-01,5.567236139275802964e-01,-1.235451411587410453e-01,-1.194218446078553431e+00,2.004529802274865879e-01,-1.333281560565479751e+00,-6.283163752259139923e-01,-2.103918421175651199e-01,-4.268632238927770883e-01,-3.091729110448264151e-01,-1.539734135143525418e+00,-1.052413697854270636e+00,-9.159197456485073108e-01,-9.709304650165477835e-01,-4.437657591596812501e-01,-6.003620301207412968e-01,-4.485258689909609187e-01,1.139108529638528378e-01,-5.910589394284857523e-01,5.174859730209410147e-01,-6.722095954461552170e-01,-1.367310837419822400e+00,-1.023019521032942691e+00,-3.685107531459380636e-01,-1.179740705267745549e-01,3.265302574488997411e-01,-4.678715909126342498e-01,-1.744794196489736215e+00,-6.210473130540842268e-01,-1.073395017146971053e+00,7.053626244122459532e-01,-6.221493027202951165e-01,-4.734079819606065165e-01,8.147264544442617273e-02,-1.258749179222566461e+00,-1.585006142717521271e+00,-1.453038646408595924e-01,-8.146847501732479291e-01,-2.184531024799666876e-01
7.384275787468566610e-02,1.919852021514781848e-01,4.853871396543992800e-01,1.789116157361766157e-01,-2.971249225799613147e-01,5.904196304621154440e-02,1.436171532413373697e+00,1.783852921827429883e-01,2.292581149075878233e-01,4.968233590093614760e-01,7.926689737733281227e-01,1.965657701510619582e+00,1.041723681900188492e+00,1.031560476455846143e+00,-5.173075336125378954e-01,1.998599211657352104e+00,-9.357171035640599044e-02,5.400289625357934664e-02,-1.840290430699265123e+00,5.419838626401054515e-01,1.622052983079646182e+00,4.534426917553026626e-01,2.305418721953318428e+00,1.308048285982343462e+00,1.579238038648329567e+00,1.262405580169584596e+00,5.368433729501173035e-01,9.945753749385995990e-01,3.887876405305934480e-01,2.208139852368545153e+00,2.086431748815560816e+00,1.083654487272057709e+00,6.165305514673008469e-01,7.126538567061216911e-01,2.345755188888538623e-01,1.963052138867726004e+00,2.100164290825706992e+00,8.887393610651062037e-02,1.716196873764608721e+00,-5.428872855267874442e-01,-2.282503722943076685e-01,3.601362126158940136e-01,9.578311070362578450e-01,3.820930745542324702e-01,9.121137136409027679e-01,2.544523572646661957e-01,4.593519578610093523e-01,1.314738415155670914e+00,-1.135572611448113500e-01,-5.900894052024857617e-01,1.186769458468409644e+00,9.819743645981022784e-01,8.017859217926014415e-01,1.385852244386184706e+00,8.295255616549808142e-01,-1.009282378869026664e-01,-3.415712057488166642e-01,1.345326918580434850e+00,1.903536177416369213e-01,-7.171732398077790283e-01,-2.391332735045150482e-01,-7.417608760636997811e-01,1.045553541697802347e-03,-9.197382468937220779e-01,-6.152122699812220818e-02,-1.434897000887317864e+00,-4.783285715350796830e-01,3.168254535141585837e-01,-5.861864815907206205e-01,-1.207155514942727659e-01,-1.221640749293584904e-01,1.380289918959432871e+00,-9.648548644788021433e-02,-6.416906229214401902e-01,2.960764879499475644e-01,-7.432497631452308906e-02,3.908531631327664124e-01,9.890192365075407832e-02,-8.416342806772840746e-01,2.673551294456236183e-01,-1.189640235757358222e-02,3.457089085877260715e-01,3.102668771820482618e-01,-9.425088531008973813e-02,2.423529930023394230e-01,3.087737506792759823e-01,1.133240239984448339e+00,-4.411344370105033663e-01,-2.572789725399339256e-01,2.796418727931352377e-01,2.682616001041965847e-01,-7.399176177553568046e-01,-2.892172373073304686e-02,7.666306495292980749e-02,-4.758929561227145943e-01,2.093175496190872176e-01,-3.439981374978185458e-01,1.021052457316991458e+00,6.960399351800299339e-01,6.779601362512959195e-01,-5.229550741291995042e-01
-1.051421549857606497e+00,-3.250169645566596266e-01,3.097318771480613853e-01,1.015816184610837336e+00,3.382178302334130637e-01,7.622594017682442491e-01,2.127887748771692955e-01,1.328837775597848658e+00,1.547584211861559700e+00,7.713124998610216831e-01,-1.825462115788526463e-01,-2.232125162310822919e-01,7.721660096921765248e-01,-1.376405774464333209e-01,-1.028463306273803113e+00,1.321274354951182062e+00,1.522720693415805515e+00,1.265406980537566950e+00,1.861976701610372320e+00,2.141110127688026221e+00,1.295042917864822618e+00,1.650412710388204696e+00,2.530494260941607010e-01,-1.387722177947130486e-01,1.673369256861336973e+00,5.011439255701560791e-01,2.037951373311740255e+00,1.422926576971522472e+00,2.425881035445971001e+00,8.798652760731330291e-01,1.099264535653621699e+00,1.870972620787399343e+00,1.160430803099870900e+00,1.860751586398123436e+00,1.279148187003216863e+00,1.067547022334778051e+00,2.374862076694683743e+00,1.041650511014279523e+00,1.607237642588580373e+00,1.771096461369829012e+00,8.316587388928908808e-01,1.659092548800056965e+00,9.061011066632721489e-01,1.886129509617896272e+00,8.508948020357273156e-01,9.387652358145548437e-01,-1.751140744052943621e-01,8.152161001813048591e-01,1.434951883045185728e+00,1.361756425098910928e+00,4.639069136875026977e-01,1.857245077850256942e+00,1.103852171268206783e+00,-8.744957508647110966e-02,7.366345666469100717e-01,5.606229194650130809e-02,-1.147224059818971797e+00,-1.981175925114887493e-01,-3.612524084668164992e-01,1.027814715178322125e+00,3.905489056798211456e-02,1.151127338614091666e+00,-2.124821613350896810e-01,6.587721442193763544e-01,-7.639087878789918573e-03,4.704468864982944698e-01,-7.672378375856352406e-01,-5.569386199909193147e-01,-7.839157883213255795e-01,5.224292847523187566e-01,-1.121764099546769700e+00,-2.049653078662023176e-01,7.152632946842911732e-01,1.250843847799036679e+00,1.261251262435368670e+00,-7.522545558189500658e-01,1.406061395311234641e+00,-5.742288324012561063e-01,-1.045038682419790810e+00,5.933932105478076924e-01,-1.340450536393730019e+00,-3.693126443448037088e-01,5.479983990987855047e-02,-5.954941854100220811e-01,1.217469727612323638e+00,1.455466991978849434e+00,7.246893411665190632e-01,-4.553850789146546285e-02,1.001737338637996855e+00,-1.399280730160628927e+00,-6.531642950707965412e-01,6.099388651709776177e-01,1.180116666072840381e+00,4.670349578259013201e-01,8.828677537473749171e-01,-7.226314941419198501e-01,2.341839783779241235e-01,9.224098906889577343e-01,-1.230918721203921040e-01,1.831013799392989805e-01,-1.117287987044309094e+00
7.330825714574599195e-01,-8.027553684576883564e-01,3.301964811957724399e-01,8.577256653723633328e-02,8.887681518293261140e-02,-5.274706176023219450e-02,1.159657512506969690e+00,8.676326591057322846e-01,-6.661114377500514383e-01,5.525040291689812255e-01,9.923954738003747389e-01,7.474992057700404757e-01,5.260356826617629267e-02,9.980523426542069476e-01,3.861187089857670562e-01,1.140187891939044240e+00,1.093389054882549338e+00,2.787334962831076179e-01,1.699125382004729401e+00,1.475722893945932368e+00,1.224932427773349097e+00,1.192034373859315766e+00,2.345954130224662038e+00,9.342281145048156876e-01,9.674955763213659576e-01,1.110521805048425348e+00,1.592199942416123060e+00,9.263607365331607557e-01,2.240448750288305924e+00,1.350147113654341702e+00,1.374139441597328259e+00,1.408351686663422475e+00,1.773316572526268065e+00,1.447580050336835011e+00,1.410485629789018924e+00,1.955378474518000065e+00,6.040351197424513874e-01,2.090990133244625682e+00,1.275522415118582886e+00,9.803048702381805812e-01,1.724867684208494456e+00,2.936945034114131214e-01,1.609895986603360640e+00,1.308628649534245625e+00,6.226603751681552001e-01,6.518027150790578483e-01,-1.380834205363765665e-01,-3.468614393313417255e-01,1.365710136551354648e+00,9.549996241453954093e-01,-1.057286605371595467e+00,1.263207507924957174e+00,6.180092574486648616e-01,-5.435712773446460533e-01,6.099201334750276038e-01,7.084370321188078190e-01,1.197596118760159367e+00,1.538957798422455170e+00,-3.167469208095651245e-01,3.325379130029132990e-01,-1.492932600335028726e+00,6.531281254615709519e-01,6.579160785320304905e-01,-2.305990275948661961e-01,4.743513313412676125e-01,-2.150549395100030681e-01,-2.488022571739335054e-01,1.284023953458140355e+00,1.129648173243955611e-01,-9.488106755163532302e-01,-4.255780753255158366e-01,1.074941212719444872e+00,-4.691148093791837059e-01,-7.559568322672152174e-01,-5.906963810457650510e-01,9.586393090796774263e-01,8.408963116632670598e-01,9.712135663015373233e-01,1.320479620238141472e+00,5.356663498115976640e-03,4.072628611625129791e-01,3.603339206858264254e-01,8.383275450871223722e-01,9.083897975780881318e-01,-4.946053988076686836e-01,2.705358293844774553e-01,-1.192369623301644810e-01,3.208549570534952600e-01,-9.525775707830517192e-01,1.631999434296436791e+00,-1.305675015770222380e-01,-1.434750330872211821e+00,-1.207309248575248739e-01,7.895133930551309076e-01,1.174801216299064199e+00,-4.446040408600654414e-01,1.853054836798402050e-01,-4.609716821558439426e-01,1.442188705002039883e-01,-7.159000071145034116e-01,-7.112271595626741272e-01
-1.208424379270905513e+00,-1.859024295088870904e+00,-1.390025342692024823e+00,-1.443176659485034152e+00,-3.001447548523669129e-01,3.743185066229196001e-01,-3.507121906469303774e-01,-6.349570763917384841e-01,-1.634813250147392205e-01,-5.738846210527912550e-01,5.377122844877593177e-01,-1.039556322537718014e+00,-1.263978038269831794e-01,-4.943734622328360140e-01,6.746655682452877834e-01,1.002541715030788705e+00,-7.132034442871408864e-01,3.771959710175262215e-01,7.554741648502087958e-01,7.311284387235021942e-01,1.116124883179449245e+00,1.972170851152096893e-01,9.470237776899548265e-01,7.308627060933057251e-01,5.611923984984353853e-01,1.180542335624570782e+00,3.464355603206605849e-01,7.455149187590651705e-01,9.638105439150990161e-01,3.410333136287668765e-02,7.745413456064034197e-01,1.926833692934922793e+00,1.302112072724808556e+00,1.906021270529198564e+00,3.987161820777321841e-01,3.591503053080812857e-01,3.406739974629633960e-01,-5.478854265625341391e-01,5.690065603664593574e-01,1.215309024443660180e+00,5.921344989149168736e-02,2.432071501915042400e-01,2.297711574703303339e-01,6.042096824457819926e-01,-2.007466659959419308e-01,-4.195319973271662839e-01,1.010992516540693831e-01,7.717647248236432223e-01,-4.308886430002173973e-01,4.569045164878757226e-01,-1.139275694485411827e-01,4.849019897113634459e-01,-5.309206967037088942e-01,-1.478886622108661175e+00,5.433346532422101971e-01,1.792567809881333574e-01,-6.217004738341194159e-01,-1.903499991032407967e-01,3.957490935820549560e-01,6.986127145621283674e-01,-5.892601799378858196e-01,2.655566154118693678e-02,-4.440045811293592548e-01,-9.098283807248507271e-01,9.073086406530779247e-01,-8.415501784394801010e-01,3.261017041724080801e-01,-5.501490620733267001e-01,-3.391048890119727210e-01,-1.227926109504598462e-02,2.550562780586508316e-01,-4.193533675247626547e-02,3.862276937767817331e-01,4.600373117569137582e-01,5.149829971131141271e-01,-9.494038189861971899e-01,-9.490239544606191568e-01,7.681836524259904042e-01,1.997763439869151281e-01,-3.238862848781851600e-01,3.170531483477528334e-01,-1.661566705896948271e-01,1.075070307344714038e-01,-9.198830201402011797e-01,6.891758449773239814e-01,-7.711872861645862054e-01,6.032104835445245561e-01,-1.289468687649482304e+00,-1.749501735908183808e-01,3.849964607142220552e-01,5.155658269391771853e-02,5.705551828052022323e-01,-2.249577724196195616e-01,-3.723161108373889694e-01,3.695620013610936283e-01,-1.171041234404756937e+00,-9.247132752860784954e-01,-6.876337538515681080e-02,4.932421872406948793e-02,8.257051175620917505e-01,-3.630168832415970881e-01
-7.737875115024799300e-01,-1.364025594228480021e+00,2.834728813699793348e-01,-7.786495055932382003e-01,4.536744017254815131e-01,-1.887233640378408461e-01,4.544618643614755094e-01,6.935672600969164936e-01,4.547186442995881928e-01,-8.842097296948703278e-01,5.450069448406771322e-01,-1.692559724332560744e-01,4.181861004238531798e-01,1.702731260725160123e+00,-7.551324510921624267e-01,6.093336243188314238e-01,1.395482946756865017e+00,4.176051493522582314e-01,8.228954564839928709e-01,8.929114884821087728e-01,-6.024712354299661676e-01,6.956709658477754354e-01,-1.163012826910945208e-01,3.441172324769017354e-01,1.298813200199093743e+00,2.187256179144994039e-01,-7.078238335464646092e-01,1.144854665229984025e+00,1.297379543486520959e+00,1.202195497994458018e+00,1.221765836567383801e+00,2.648480725065269770e-01,1.033008637433258547e+00,7.732576807788038575e-01,1.361017120853480034e+00,1.690257958644560965e-01,8.822700160297597405e-01,1.042227513614896406e+00,-2.014038533395761110e+00,9.261564064704042032e-01,1.098629973694664752e+00,-2.377510785526079085e-01,2.234167597596627419e-01,5.127951863676349920e-01,1.390143584549473621e-01,7.634981262310854833e-01,-2.432913737886680527e-01,-3.351984399741784193e-01,-5.490190135588870479e-01,-5.251127926942749102e-01,5.985183840375183362e-01,8.012742493803157728e-01,9.170501889276716501e-01,-8.426177214683445715e-01,3.642240944318098084e-01,-8.792812912838652295e-01,-9.661189912877093944e-01,2.272868002389430431e-01,-8.255908717032389710e-01,-1.018984900912055291e+00,-2.599937170430604017e-01,-3.727214497597322040e-01,-7.274090825913331892e-02,3.071934538766507572e-01,4.152327811709259908e-01,-6.475521741687705335e-01,-8.837727923385434448e-01,-1.730504477301991750e+00,1.944085649958811057e-01,1.237647068129215100e+00,-9.517452292022395843e-01,2.033848270803516600e-01,-2.230020289023521840e-01,-3.557552851700120922e-01,-8.880050334844049598e-01,-1.992708821088685411e+00,-1.148738251131715238e+00,-5.422768731537065401e-01,-7.354142349512495791e-01,4.635166007841395874e-02,-7.439050348739517649e-02,-6.616507886434441765e-02,8.384927435842104426e-02,4.061259615711762527e-01,-1.360060617869039423e-01,-1.834392616560507061e-01,-3.130461729418396732e-01,5.699533486998993315e-01,8.572827340327122680e-01,-1.241665066131710571e+00,1.717272608321258609e-01,-1.701392466693733008e+00,-1.217707662408359148e+00,-5.244606384352366035e-01,3.334673508451572177e-01,-2.318667607362904504e-01,-1.915186430978275400e-01,2.605315928216658805e-01,-3.795456007127639975e-02,7.910174244310712588e-01,-8.684231978757832593e-01
-3.970600232641194882e-01,-3.218719212703869403e-01,8.195359044910306423e-01,1.940808107652854386e-01,1.098663119857190784e+00,-2.855774286234611381e-01,2.388314037924730571e-01,1.378998659699697704e+00,4.443798833651013691e-01,1.514280623383390534e+00,7.036488865557093408e-01,1.539257131910556353e-01,7.141532293173232793e-01,1.660872843983994152e+00,-4.022726924967046092e-02,7.786641651192623970e-01,1.365130493662930711e+00,1.692692924626435724e+00,1.490104303087044224e+00,1.673199916370341489e-01,2.318702230597577962e-01,6.010769080248324903e-01,2.038141239506118030e+00,1.194452118366299942e+00,-5.607292755911630344e-02,1.519775522550532720e+00,2.561868308947862438e+00,2.117723731286919708e+00,2.489055240685864590e+00,1.338974040947294775e+00,1.857257864316702589e+00,7.249783735821438979e-01,1.593371698926769442e+00,7.871378791128804675e-01,1.761768197782997536e+00,9.356809069970206671e-01,7.258429098020762193e-01,1.049025548863804058e+00,1.864031116661742926e+00,1.768374389110341394e+00,1.421304753646037700e+00,4.610178152883416813e-01,3.853603122816161575e-01,7.599283426837888378e-01,7.988420041840327279e-01,4.841540334438978466e-01,1.388892246095353444e-01,8.050097916785332597e-01,4.870282987802597718e-01,-1.475487494968648616e-01,1.171039485757889631e+00,8.428156068907953768e-01,-6.735393131035994907e-01,3.624427972619496119e-01,-9.440232775913096064e-02,-4.950700379593989120e-02,-5.200133457699915862e-01,-6.643051274145667096e-01,1.204603522359029677e+00,5.257459356061227052e-01,3.994954986676033659e-01,-1.958737961144398909e-01,-1.204495777699443604e+00,-3.113582875503794201e-01,-5.674128060114799199e-01,5.760079509129802933e-01,-9.181833602397110328e-01,2.561630248192158232e-01,-3.813145294285116838e-02,7.711881910343879043e-02,-6.003732334353982514e-02,1.267009568479831483e+00,1.144307089084155571e+00,5.158402941468306913e-02,7.977382826581007613e-01,-1.327108204156963067e+00,2.757983378844527378e-01,4.083172679000931504e-01,-3.689321271183962914e-01,6.059168300727714174e-01,9.171173855759218174e-03,-4.758654703093350147e-01,1.296816506027275162e+00,-5.267190609788834355e-01,-8.148605250760079244e-01,-1.062864995986787242e-01,-4.452062741879496410e-02,-2.893879556852673174e-01,-6.127674384954849840e-01,1.299997265658585199e+00,-6.952461023956575392e-01,7.029346185363892774e-01,7.446567038507494463e-01,-2.580550702456049228e-01,-4.325269456740841179e-01,-7.111882318513644829e-01,-4.607266588407263885e-01,3.102890748206568738e-01,-2.656935944446396913e-01,-1.008846091565215541e+00,7.980559584431554665e-01
1.304351896705291391e-01,1.058193355283852277e+00,1.300629155891529276e+00,1.728312703837025843e+00,-1.166333648412432034e-02,7.431128706454573907e-01,1.843893244712690116e+00,2.880010756174521402e-01,2.036348196849480097e+00,1.989088294625661391e+00,6.083376790207293272e-01,1.808247744452116557e+00,1.505874265629903785e+00,3.250873257792498361e+00,2.501083077645458896e+00,1.272256527508827784e+00,2.479177846823071185e+00,1.854161740265805935e+00,1.547971179468314196e+00,2.337626968856973519e+00,1.551757717768255551e+00,1.034074859594725337e+00,1.280442052099152406e+00,2.201471113180252903e+00,9.927653017041428996e-01,1.020598595865454872e+00,2.480151419332956131e+00,1.452726478579118297e+00,2.568197840296429835e+00,2.071990054814965454e+00,2.630515661886268397e+00,1.554985739126644617e+00,1.399418123246253032e+00,2.470937106236244407e+00,2.546790160726533525e+00,1.867858097452709032e+00,2.884574761567342716e+00,1.686641398228295063e+00,-3.548885447500818024e-01,2.301148827491401594e+00,1.214787781210115547e+00,3.666105551383029848e-01,2.049512393829961088e+00,8.928585365426676690e-01,8.960531927906043581e-01,6.479061486692542227e-01,5.196817234168334965e-01,2.190137548975456649e+00,1.693440613745752499e+00,1.055782027453201932e+00,9.270477856730647837e-01,-5.287567400070596335e-01,-9.437600101635670313e-01,8.690433759113752599e-01,-4.428073344169133341e-01,8.934431434422891449e-01,1.196620337430546410e+00,1.779712765928250118e+00,3.034368269535835938e-01,5.236075439876441973e-02,1.368642201880004849e+00,5.448123749600579657e-01,2.835045918462376635e-01,-3.900548563506349709e-01,7.617437588850939356e-02,4.973475429729682373e-01,7.606004088256324014e-01,1.450778847864744092e+00,-6.657388571487312667e-01,5.654983005289452302e-01,2.776584233790968526e-02,8.474482963783043221e-01,5.674563156497333116e-01,1.076744315525055562e-01,1.407792571377960211e+00,1.188536494700405566e+00,1.126136361700069255e+00,2.690582505682789227e-01,1.153968583852341689e-01,3.570939315729027008e-01,-4.559988839681894390e-01,-8.237331517857593433e-02,2.290633347172120526e+00,1.052203134945747909e+00,1.884350121855810078e-01,2.731922012139500477e-01,1.933577201611843766e+00,1.046837594949773909e+00,5.867815642899752993e-01,-3.659136873947599344e-02,1.269335258508546005e+00,3.154122631923406139e-01,1.506299541417869925e+00,1.163607119681475677e+00,-3.159502380228315088e-01,1.405101257808595294e+00,1.239938107815608870e+00,1.934700568867537163e+00,-2.289311124611737025e-02,-7.862917083728206968e-01,-2.318422737820101664e-01
