-2.402095638507877329e+00,1.687494512953500836e+00,1.407432432989566884e+00,3.145783144500851058e-01
-5.090611240685987582e+00,1.524730553718650627e+00,1.522106091663286254e+00,5.871215226454504776e-01
-4.137054916133406479e+00,2.615524065968160450e+00,1.717573929992222359e+00,3.499025546484218485e-01
-3.484228232990401075e+00,2.715531407611539993e+00,5.602517605837237236e-01,3.210654326961195348e-01
-2.398562589484042995e+00,1.339528277019846891e+00,2.182053507870882481e+00,1.626980372330242008e-01
-4.724524366221419136e+00,1.989932279191691800e+00,4.424816983970959683e+00,-2.653150482789274345e-01
-2.805767631801970197e+00,1.988141041190774949e+00,1.146186789421701269e+00,6.085503483789849177e-01
-4.109278172669417195e+00,2.506429416291802603e+00,7.919514808764700486e-01,4.662472973775597662e-01
-3.409540161059897656e+00,2.680668729060017519e+00,-6.543830218387571840e-01,2.393123004743601123e-01
-3.251974872833997221e+00,1.953965984241241349e+00,3.050451153353850864e-01,-3.953425513815301273e-01
-4.335867704848366699e+00,2.255292434547545799e+00,1.844313038119597348e+00,-2.131541476976972771e-01
-3.964071009317921668e+00,1.537076500325639472e+00,5.075056628128295166e+00,-9.097300205378064941e-01
-5.270549491330721814e+00,3.174553869580241994e+00,2.584537053645744376e+00,-7.837718353930349657e-01
-4.925571573920818125e+00,2.560227179293844912e+00,3.591759576045524760e+00,1.743228015638282821e-02
-5.107645909755056834e+00,2.960425580369797416e+00,3.206482129797823433e+00,1.828165416103802454e-01
-4.738468784491400854e+00,3.191242546388672885e+00,2.654704864686715293e+00,8.370277294488298603e-01
-3.119776564166707011e+00,2.024717552636634998e+00,-4.710827117556550814e-01,8.984075187707980525e-01
-3.823076910501716164e+00,2.410316543139585654e+00,2.848459722994223675e+00,-4.085684531475459180e-01
-1.569605703883552916e+00,3.503115950819167601e+00,-5.005829842381155359e-01,1.598553250295242201e+00
-3.356448380233770123e+00,2.021213000307848784e+00,4.989688083379777872e+00,-3.699204733618132162e-03
-2.563407370183067524e+00,1.594210989179382087e+00,-6.284323571428598321e-01,-5.708869005936851870e-01
-3.664102377099605956e+00,2.537251581358805019e+00,2.365776752889547030e+00,1.095239925209845921e+00
-3.811344912351867453e+00,2.080596833218058883e+00,1.164999526690417841e+00,-8.914633281616046734e-01
-3.871063552936373497e+00,2.723483376225124708e+00,2.780222810383808696e+00,2.410266460600641591e-01
-4.955568623998177102e+00,2.833279835130966706e+00,8.566056417905748566e-01,-5.068373459444195372e-01
-3.008588108927048754e+00,2.482227063232192776e+00,1.916635854688234220e-01,6.676414797811012214e-01
-3.967682650709767778e+00,3.039675225997377606e+00,-1.594043244350452859e+00,1.259599260234651075e+00
-3.610682483479672022e+00,2.344783945422816096e+00,1.314926629620347009e+00,-1.218775165708095160e-01
-4.176409286710790703e+00,2.652388666366370717e+00,-1.391866630568198815e+00,1.908347775910133493e+00
-5.217419910756399659e+00,2.957985111278176760e+00,-7.019797648591871164e-01,1.422467942184858086e-02
-6.535982009261135595e+00,1.456653742985377198e+00,4.095054635190215286e+00,-8.447404911889601076e-01
-3.642950516480912615e+00,1.988090183026292701e+00,3.217747725440138762e+00,9.076530968281830702e-01
-3.620864235218242744e+00,2.945928221316053808e+00,2.752950112925980797e+00,1.595933742415844181e+00
-5.064595073697385708e+00,5.063881712295663640e-01,3.902992117405649442e+00,-1.050877562691530542e+00
-4.418020884990716546e+00,1.754725397420063171e+00,7.568986010091873773e-01,4.961971172822213227e-01
-3.353965501127923243e+00,2.253383396406667849e+00,1.983355275906592219e+00,-5.198361308311701956e-01
