8.699290401455108679e-01,3.186869193412387724e-01,-2.996404071495833293e-02,2.308073640046631458e-01
-1.446199514488717419e-01,2.611079795953407112e-01,9.261173013008030530e-01,2.319084131622210221e-01
-2.163402538243754947e+00,5.678981912787920416e-01,1.186145468709898509e-01,-1.880244289662966022e-03
-5.420675631377167569e-01,3.628744122914125958e-01,1.099827002199994519e-01,9.461636980025713017e-02
7.259748936692829446e-02,-8.222525815224765444e-02,4.820108896505513330e-01,4.147232461283825722e-01
-2.765980426247043877e-01,4.438712802814927527e-01,7.463893713249791784e-01,2.425762680255576786e-01
-1.727879310961216497e+00,2.863892459061300744e-01,5.057298509134204867e-01,-3.839214960103984331e-02
5.980662848144987498e-01,5.092446045947174316e-01,8.535904540733872670e-02,1.847618793855130004e-01
5.686104668153744157e-01,3.038533918937700862e-01,5.075294417327022023e-01,2.068869693718079217e-01
-1.468636349201976610e-01,4.204716186098624853e-01,-1.850666128037138092e-01,3.361964596912714320e-02
-4.232621656313722558e-01,4.927273737414002430e-01,-2.987168330451389076e-01,1.158959609505066934e-01
3.626830649370607063e-01,3.529805659018858122e-01,1.307919185542116280e-01,2.390389885518168778e-01
1.594699966087983922e+00,4.002242684369510251e-01,-6.565609379705190651e-01,2.458777758922452428e-01
-4.779898869763008623e-02,2.846903657281227851e-01,-3.110117865072717924e-01,1.541949001489479609e-01
-5.619471187160038905e-01,3.834644346157505268e-01,5.296229265706552392e-01,1.105515971382614870e-01
7.786235129126960475e-01,7.239576216190781732e-01,-1.265690899723289353e-01,1.255946098133292055e-01
2.942691236012078271e-01,4.531180126082744453e-01,1.794530708830505417e-01,2.062614782060844809e-01
-8.549422663794407073e-01,2.429560553690122693e-01,6.377583152416734652e-03,2.244049731479139942e-01
2.548178970158976320e-01,2.895989417211454198e-01,-2.114437310850581508e-01,3.190829602063153803e-01
-1.155731274487118432e-01,3.356280816012067181e-01,6.323199443880168635e-01,8.597653882141718940e-02
-1.949414035547041291e-01,1.151767751632774284e-01,1.426791183737536883e-01,3.399949347326440274e-01
-7.045389827518030446e-01,3.089877532739591648e-01,1.253556430584771564e-01,2.457788956346421416e-01
-5.036427154460917377e-01,3.529402969514531807e-01,-1.215419933263926167e+00,2.587049870429934950e-01
1.529602295513972310e+00,4.979100376036284525e-01,-8.648540512300358918e-01,9.808169258340879160e-02
8.306989314385070100e-02,3.614741308642775985e-01,6.096868452742520983e-01,2.233448372272135163e-01
1.411364306487397080e+00,4.360852574391749781e-01,1.605332271687065215e-01,1.440779966216124142e-01
2.399877238425369430e-01,6.383534588781160091e-01,3.830858298035263315e-02,1.688490813437999172e-01
-1.023851880061214858e+00,2.120955678015213619e-01,5.291202880643433026e-01,9.637904570965100115e-02
-4.012377605081324239e-01,4.879121832205632336e-01,1.502948269053031860e-01,2.500946757279691179e-01
5.379151569780279418e-01,5.533008124375503600e-01,-3.700786107676151682e-01,1.014690237115307564e-01
-7.057058753172185117e-01,4.340036782549699379e-01,4.934822511103625908e-01,1.054441595898392287e-01
-5.155111896738429067e-01,5.854316738977032308e-01,2.374500298301011059e-01,4.229102277270770788e-03
1.356314852026195616e+00,5.947153175405103243e-01,-1.877713945300147486e-02,1.697489694492015921e-01
-9.227603960694614749e-01,3.502804382135738526e-01,-6.964118620789907510e-01,1.702943583627782864e-01
-1.341790751971237317e+00,3.284421439239350593e-01,3.987362183793487502e-01,1.066690814016851285e-01
-6.667052976553644594e-01,2.030190798749766379e-01,-1.410894204663642459e-01,2.537709576856496674e-01
9.617210958100680385e-01,3.949055720156974814e-01,-1.150768698484590846e+00,2.785587440650349467e-01
-8.810293450785515110e-03,3.820435277241683858e-01,2.930677697750535549e-01,1.388777159699180475e-01
1.920769624129153863e-01,2.135951461150697450e-01,-7.629349995652977279e-02,1.931143925073357248e-01
-2.262562813077322044e-01,1.669786246927257300e-01,-2.014007771370099065e-01,2.666958974601977839e-01
6.570754248990766377e-02,3.461306709411894333e-01,-7.682139662429076088e-01,1.186288606205711943e-01
9.928000561861193007e-02,5.032976604795730280e-01,6.285725154828895045e-01,5.265934648642773414e-02
-6.227338660504116996e-01,1.821543509813315087e-01,-1.605060273414379290e-01,3.007093185346856323e-01
1.798328377618162444e-01,5.776982071256729911e-01,-1.286890982769634817e-01,6.511266198447203390e-02
6.752627306892456938e-01,2.904032597425740825e-01,-6.053470504558959853e-01,3.085872327754996536e-01
-3.554070710779890785e-01,5.946087800289658887e-01,8.245028557434759264e-01,8.562389950317490783e-02
-9.020357790678291687e-01,3.276298261912685694e-01,7.753121906748982051e-01,1.474656073239633269e-01
-1.160092954055746084e+00,1.860025432079883689e-01,1.413536223533664038e-01,3.469613579247124990e-01
8.984797873870875584e-01,4.226536429360091551e-01,-2.646025162681683862e-01,2.135402080603515662e-01
9.568752232340571595e-02,3.819319813767367844e-01,-3.183098686788604637e-01,1.567777778218328588e-01
-3.833683130071614126e-02,2.862587169289011468e-01,-2.314026528777878566e-01,3.363910067157589445e-01
-1.755993874644656616e+00,8.137381307130499286e-02,9.464551306709719780e-01,1.763664747018147683e-01
-9.459994150717770944e-01,1.974476062154763845e-01,3.077358299115648052e-02,2.670780944939720181e-01
1.503188006831613244e+00,4.254377628358612107e-01,-1.414080609195459637e+00,3.182090792299580029e-01
-2.139527609998891633e-01,1.526004219378427063e-01,3.661199545434971614e-01,1.377330717476197564e-01
-1.126432066277371913e+00,4.283547008401240030e-01,1.188526706146324718e+00,1.713748605681219839e-01
-1.140323196913594517e+00,2.998580164233309309e-01,8.310403054257978761e-01,1.645675026937092056e-01
-5.665474990190495497e-01,3.134935166052670308e-01,8.018985317435484150e-01,1.978535594182380952e-01
6.622410641352415306e-01,2.796911733139392231e-01,-3.665187949406934487e-01,3.319189079911092910e-01
-4.878019375162931381e-01,2.684594705526594516e-01,9.638073375067707227e-01,2.839150088947558492e-01
-8.511093588465353799e-01,4.270606823023414544e-01,2.130661015102624234e-01,-1.765262323792249691e-02
2.796127273348723574e-01,3.822594024057937578e-01,-1.249679365634636552e+00,1.318532493921356907e-01
3.198237308064392215e-01,6.703063492067941054e-01,-3.678191463510841475e-01,8.668258206153282852e-02
1.710086938008464452e+00,7.336706046464590569e-01,-1.147995525997977495e+00,1.609704751986733018e-01
-1.309660958473459091e+00,3.842989806245714068e-01,3.422040800391992765e-01,1.274253827191617824e-02
1.050055601764196656e+00,4.260220034873685724e-01,-4.940271555364309508e-01,1.670386289165746441e-01
3.762677666287596590e-01,4.256498189380605313e-01,5.592737037464791117e-01,1.186774315936404423e-01
1.593491152600485350e+00,8.542933809734936101e-01,-4.312052164403096799e-01,2.609521537197646845e-02
1.087567177150277287e+00,3.294031598281850770e-01,-4.568321849880394026e-02,3.540426943187585107e-01
-3.530258957245347440e-01,1.643574051946325165e-01,3.775340350564728165e-01,2.994680819524886406e-01
1.893194774522592105e+00,6.280141541276643702e-01,-2.741401817961943710e-01,1.004475039129223701e-01
5.528469061865732836e-01,2.703755932827120456e-01,-2.306932880697386279e-01,3.073528542366755212e-01
-1.035521011587991896e-01,4.008072161528086208e-01,4.546610777845233597e-01,1.645573650800067067e-01
-5.178584824580940819e-03,2.442082539458277635e-01,-3.195666735833471717e-01,1.815559433114763699e-01
-1.345868703691439627e+00,4.965661712536113825e-02,-5.788462123797664116e-01,2.582945739841087107e-01
6.044663457788109762e-01,4.747435483766219155e-01,-1.118539846356654266e+00,2.023692188385324275e-01
6.485889830223232622e-01,6.330444661897648428e-01,1.603021489638787322e-01,2.436132853169588608e-01
-1.364350599686715348e+00,-1.037990595680329808e-01,1.021644584965278879e+00,4.042384823692960483e-01
1.537172007354728198e-01,4.237711027259646324e-01,6.349867695927804423e-01,6.555365912362286218e-02
-1.650511234574121522e+00,2.736940010041792881e-01,8.079539205845698291e-01,1.092060714339367772e-01
-7.335439598397112126e-01,2.965305926842094486e-01,1.454870860587410275e-01,1.405327606149402997e-01
9.805912552951012717e-01,6.489440595859371497e-01,-6.775221274682311501e-01,1.517210687300484251e-01
-5.145616038542248916e-01,3.208358520928820679e-01,1.039610986889882405e+00,1.794988662224539233e-01
-6.832034449689159405e-01,2.933798988056359192e-01,5.544339403747798878e-01,2.374125649239492153e-01
-9.363384831070660219e-01,-4.087705415957264277e-02,7.609790388044893605e-01,2.511089347823632356e-01
-2.563684072231314781e-02,2.514451873694347195e-01,-6.487941791987993367e-01,3.912416985333894703e-01
-5.401915116624813606e-01,6.303435956617746694e-01,-4.023284809089721636e-01,8.792226947809976545e-02
1.133615728318118077e-01,4.061161470408907181e-01,-1.733063053680601040e-01,1.158241329740301723e-01
7.434577650277054417e-01,1.482497281381709719e-01,5.324951653000532525e-01,2.533478869106178255e-01
-1.659946454509540148e+00,3.202851744389414446e-01,6.817114447368557428e-01,1.321832807981404290e-01
-8.588549707787388465e-01,2.227724542436572419e-01,1.064167585848130315e+00,2.210865286758852480e-02
-1.880952726316623969e-01,4.738701725690881994e-01,4.318194451504282494e-01,1.213141918275353753e-01
3.854681592200224771e-01,4.365887962250696863e-01,-4.801194643954714847e-01,1.975747420636447538e-01
2.399257256221284940e-01,3.755689171575415930e-01,-5.578021777132198267e-01,1.754246314134464135e-01
-1.080008784636461022e-02,3.435086741501505170e-01,-3.769893890836161776e-01,2.842231985108835679e-01
6.757825552289686843e-01,7.298575194571450542e-01,-1.645536159103293261e-01,1.583119004783886952e-01
-1.753461926577184471e+00,2.171043467096152035e-01,1.137036944252876935e+00,2.055486135449258733e-01
-8.456794592235082619e-02,2.426356376328584474e-01,3.576005776051589535e-01,1.656464640042340786e-01
4.659426119958344770e-01,5.822845880142998309e-01,1.631218579134492142e-01,1.098310745566141583e-01
-7.959887628397336323e-01,1.249444583370754869e-01,-1.463654799570926479e-01,1.593473048663379410e-01
-8.463642130697426325e-01,5.360130979169166476e-01,-2.125189158169198123e-01,1.146667914671553462e-01
1.504273489001472841e+00,2.903610537974653516e-01,-4.528996922032036965e-01,3.870282351849827496e-01
-1.895879351093754384e+00,3.095458965200653112e-01,-6.886901903997369456e-02,4.715576480443069846e-02
-1.376066180517620197e+00,4.572666317666279068e-01,-1.127993754411274807e+00,2.154008749864643191e-01
6.951487915960186115e-01,2.038019145357085893e-01,2.014722937365380218e-01,2.260459707304075527e-01
-2.277967373827115560e-01,4.186307677464100596e-01,4.280519302605756971e-01,1.530244940907760087e-01
1.420977264910326499e+00,6.014764567324442091e-01,-1.771830781097182006e-01,1.736465762642630251e-01
-1.099407632384502703e-01,3.744191506729124819e-01,-5.020371368647218169e-02,1.939814031218775603e-01
-2.635646160361194701e-01,1.988346367514851887e-01,3.909843647423882351e-01,2.432318257882178369e-01
-1.744820850882433438e+00,3.958819731444810919e-01,-5.483038055629214647e-01,1.792057034763218024e-02
-1.184632800263552888e+00,2.427546226717206823e-01,3.775453239132869898e-01,1.841214038279898046e-01
-1.705782932278774089e+00,3.205530732489660362e-01,1.592303548872045393e+00,1.025177018134679346e-01
8.163188813831243618e-01,7.792505301421068786e-01,-9.385772440842976572e-01,1.710210920212082986e-01
-3.945649697376665266e-01,3.795412477481013291e-01,3.000904910840141437e-01,1.866580441434989857e-01
-8.742910437056051753e-01,2.178851511341818314e-01,-9.109572584498570880e-01,2.089891930897429806e-01
5.150957443770104449e-01,4.108648366311538069e-01,4.299854043034787576e-01,2.109391247693363503e-01
1.011862586336575331e+00,5.431702860207848760e-01,2.975953337084909917e-02,1.412944663015007207e-01
9.741740521741709680e-01,4.501908285338699911e-01,-2.380891700345685036e-01,2.818704830248393578e-01
-9.296811817417137691e-01,6.804932841357156370e-01,4.723725009236263150e-01,-4.213526026845836742e-02
-8.032009868960084120e-02,9.355899876155372719e-02,2.537974255439096605e-01,2.114555425991428983e-01
-2.368397157560098165e-01,3.775327352978150031e-01,2.878175656776345570e-01,3.409505689831875963e-01
1.503864800255719558e+00,3.958198362902609624e-01,-8.401529067180626420e-01,2.368118069809522497e-01
-2.162561770478463041e-01,1.649615428757203461e-01,4.968250290358492971e-01,1.599695373604137494e-01
8.417279733223648197e-01,3.300503251595477971e-01,4.873708977077281790e-02,1.716203952833043334e-01
-7.497876118696105152e-01,6.739461738013622361e-01,-7.252256530138998514e-01,8.891660646341043028e-02
-3.540455844391411644e-02,3.432920401005097322e-01,-4.392619410359471233e-01,2.140408052193425448e-01
6.858824159550291899e-01,6.829047529218470469e-01,-1.055363631793188178e-01,9.742083999646265757e-02
-2.704655052696637307e-01,4.641707677668982512e-01,-1.391391735485038861e-01,2.022805422099966388e-01
3.190748117936787476e-01,4.259106851443655306e-01,-6.861941767807706594e-01,2.277300681911129943e-01
1.146621651927115959e+00,5.799007834157338115e-01,6.936541083375697969e-01,1.770234652245123164e-01
-6.818512641959129095e-01,2.135122979368084817e-01,-3.365430805641025230e-02,1.544512264544753988e-01
-6.669033225566282086e-01,-3.692767079046422457e-02,-8.860119627597484726e-02,2.190604960087829123e-01
-4.250933534150143356e-02,4.156225558484212823e-01,8.528674104678201084e-01,9.505386026793886944e-02
9.420811281245887736e-01,5.021460675152700226e-01,-1.513704280382462131e-01,2.054633470151712993e-01
4.501207568163991257e-01,6.609106602505193662e-01,2.398183063941817517e-01,4.003788316163849059e-02
1.221285842746925310e+00,6.184863553549242443e-01,-4.123340425485259586e-01,1.564031990961648189e-01
