2.564899782391562022e-01,-2.243697299800158640e-01,3.028667091326541216e-01,6.339438947796317836e-02
-1.147545966241814153e+00,1.295695705827315747e+00,9.196357858698219756e-01,1.485644823999937580e-01
4.842390995117591967e-01,-2.230758027593152670e-01,5.470055993899618496e-01,1.746040728102998818e-01
-1.005649626468371194e-01,6.535538427840982545e-02,4.134943889739035594e-01,1.037228879118154840e-01
-3.358333240398702069e-01,1.703828695150523195e-02,4.574498677003933089e-01,1.170633662356343752e-01
4.026833388530326463e-03,-4.566488401049151324e-01,3.216924980568123815e-01,1.533345076868403330e-03
1.288583100712777652e-01,4.233437540493782403e-01,3.361528545864473361e-01,2.903983496844120826e-01
6.311184863077683449e-01,-3.856399903746314806e-01,2.925079016790125830e-01,1.897176102392516550e-01
6.817082397590709109e-01,-1.337001076491321827e+00,1.085709907877273200e-01,1.026519240997379595e-01
-9.332312423582457273e-01,1.297717406379108596e-01,3.766479295396277793e-01,1.956502576884829869e-01
-1.751412089946627004e+00,9.972933757252711029e-02,1.576596700317492994e-01,2.770766765853000524e-01
-6.264887005200583392e-01,5.712237807923253863e-01,6.750689478989199133e-01,2.205426201947258413e-01
1.498708613116437882e-01,1.154887472015873363e-02,5.293195328023950763e-01,1.448752649808925652e-01
-5.872891189621634034e-01,-3.551651526201162756e-01,4.136743077559025816e-01,6.546765811297632076e-02
4.028091947142123930e-01,-6.290835010380928516e-01,3.598665456212229996e-01,9.496935952757207255e-02
6.582651764185915022e-01,-1.190821900463345129e+00,1.458523535247122638e-01,-1.004333798380462744e-02
2.199645321637591355e-01,9.015299443986253269e-01,8.267575082280930188e-01,1.921463024624919802e-01
7.799834794518915870e-02,5.369878616183054731e-01,3.280880140056663397e-01,3.547602858100825096e-01
-6.655293098034907873e-01,5.531102637471698724e-01,8.148466896488704148e-01,-6.402355389149556875e-02
-2.621887315538065089e-01,8.792891591306122301e-01,7.126058508316032158e-01,1.844907301466661154e-01
1.288518706754391285e-01,-1.252871297477307078e+00,1.793570721322478578e-01,1.204888855297759666e-02
-1.752348444514826298e+00,1.274773801118371797e+00,4.702003126044125292e-01,4.319236864898369221e-01
